ID,Type,Artikelnummer,Naam,Gepubliceerd,Uitgelicht?,Zichtbaarheid in catalogus,Korte omschrijving,Beschrijving,Startdatum actieprijs,Einddatum actieprijs,Btw status,Belastingklasse,Op voorraad?,Voorraad,Lage voorraad,Nabestellingen toestaan?,Wordt individueel verkocht?,Gewicht (kg),Lengte (cm),Breedte (cm),Hoogte (cm),Klantbeoordelingen toestaan?,Aankoopnotitie,Actieprijs,Reguliere prijs,Categorieën,Tags,Verzendklasse,Afbeeldingen,Downloadlimiet,Dagen vervaltijd download,Hoofd,Gegroepeerde producten,Upsells,Cross-sells,Externe URL,Knop tekst,Positie
744721,simple,,Cognitieve therapie,0,,visible,"Volwassenen met een depressie krijgen uitleg over de stoornis, worden aangemoedigd meer te ondernemen en leren hun gedachten uit te dagen.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Stemming, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > POH GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Therapievorm (Form of therapy) > Gedragsactivatie, Uitgever > Karify","stemming, depressie, somber, somberheid, CGT, gedragsactivatie, down",,,,,,,,,,,0
744722,simple,,Uitdaagtechnieken,0,,visible,"Volwassenen met een depressie krijgen uitleg over de stoornis, worden aangemoedigd meer te ondernemen en leren hun gedachten uit te dagen.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Stemming, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > POH GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Therapievorm (Form of therapy) > Gedragsactivatie, Uitgever > Karify","stemming, depressie, somber, somberheid, CGT, gedragsactivatie, down",,,,,,,,,,,0
744723,simple,,Afsluiting,0,,visible,"Volwassenen met een depressie krijgen uitleg over de stoornis, worden aangemoedigd meer te ondernemen en leren hun gedachten uit te dagen.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Stemming, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > POH GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Therapievorm (Form of therapy) > Gedragsactivatie, Uitgever > Karify","stemming, depressie, somber, somberheid, CGT, gedragsactivatie, down",,,,,,,,,,,0
744724,simple,,Gedachten uitdagen,0,,visible,Jongeren leren over denkfouten en helpende gedachten. Zij gaan hun eigen gedachten uitdagen en helpende gedachten formuleren.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Gedachten uitdagen, CGT, G-schema, ggg-schema, gschema, gggschema, denkfouten, gedragsexperiment, gedachten",,,,,,,,,,,0
744725,simple,,Actiever worden,0,,visible,Jongeren met depressieve klachten gaan stapsgewijs weer leuke activiteiten oppakken.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Stemming, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Gedragsactivatie, Uitgever > Karify","gedragsactivatie, leuke activiteiten, plezierige activiteiten, positieve activiteiten, ondernemen, stemming, tool, toolbox, somber, down, stemming, depressie, behavioral activation, behavioural activation, BA",,,,,,,,,,,0
744726,simple,,"Denken, voelen en doen",0,,visible,"Jongeren leren dat gedachten, gevoelens en gedrag samenhangen. Ze leren beter helpend denken.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Gedachten, gevoelens, gedrag, CGT, G-schema, ggg-schema, gschema, gggschema, denken, voelen, doen, helpende gedachten, niet-helpende gedachten",,,,,,,,,,,0
744727,simple,,Wat is slapen?,0,,visible,"Jongeren leren wat slapen is, waarom we het doen en wat er gebeurt als je niet goed slaapt. De jongere brengt zijn eigen situatie in kaart. ",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Leefstijl, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Slapen, slaapproblemen, psycho-educatie, informatie, jongeren, jeugd, slaapcyclus",,,,,,,,,,,0
744728,simple,,Positief dagboek,0,,visible,Jongeren leren meer stil te staan bij wat er goed gaat in hun leven en schrijven dit op.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Positieve psychologie, Uitgever > Karify","Positieve psychologie, tool, toolbox, positieve activiteiten, positieve gebeurtenissen, leuke activiteiten, leuke gebeurtenissen, dagboek",,,,,,,,,,,0
744729,simple,,Stemmingsmeter,0,,visible,Jongeren houden hun stemming bij om beter te begrijpen wat hem dwarszit.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Zorgthema (Area of care) > Stemming, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","stemming, verloop van stemming, depressie, tool, toolbox, somber, somberheid, down, activiteiten, bijhouden, dagboek, monitor, verdriet, depressief",,,,,,,,,,,0
744730,simple,,Wat is depressie?,0,,visible,"Jongeren leren wat depressie is, hoe het ontstaat, hoe het in stand wordt gehouden en wat de gevolgen zijn.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Stemming, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Psycho-educatie (alleen toeschrijven als er geen andere therapievorm van toepassing is), Uitgever > Karify","Depressie, stemming, somberheid, psycho-educatie, down, somber, informatie",,,,,,,,,,,0
744731,simple,,Je angst de baas,0,,visible,"Jongeren krijgen informatie over angst, brengen eigen angsten in kaart en leren om te gaan met eigen angsten.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Angst, paniek, sociale angst, faalangst, gegeneraliseerde angst, CGT, jongeren, jeugd",,,,,,,,,,,0
744732,simple,,Welkom,0,,visible,Jongeren leren wat er in de je angst de baas module aan bod komt en onderzoeken wat zij zelf willen leren.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Angst, paniek, sociale angst, faalangst, gegeneraliseerde angst, CGT, jongeren, jeugd, welkom",,,,,,,,,,,0
744733,simple,,Wat is angst?,0,,visible,"Jongeren leren wat angst is, hoe het in stand gehouden wordt en wat hij kan doen om zijn angsten te verminderen.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Angst, paniek, sociale angst, faalangst, gegeneraliseerde angst, CGT, jongeren, jeugd, psycho-educatie, informatie",,,,,,,,,,,0
744734,simple,,Mijn angst,0,,visible,Jongeren brengen in kaart waar hij bang voor is en wat de gevolgen zijn voor zijn dagelijks leven.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Angst, paniek, sociale angst, faalangst, gegeneraliseerde angst, CGT, jongeren, jeugd",,,,,,,,,,,0
744735,simple,,Anders denken,0,,visible,Jongeren leren dat gedachten voor een groot deel ons gevoel en gedrag bepalen. Ze gaan aan de slag met het opsporen en onderzoeken van gedachten.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Angst, paniek, sociale angst, faalangst, gegeneraliseerde angst, CGT, jongeren, jeugd, G-schema, gedachten uitdagen, gedragsexperiment, denkfouten",,,,,,,,,,,0
744736,simple,,Helpend gedrag,0,,visible,Jongeren koppelen verschillende soorten helpend gedrag aan helpende gedachten.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Angst, paniek, sociale angst, faalangst, gegeneraliseerde angst, CGT, jongeren, jeugd",,,,,,,,,,,0
744737,simple,,Stap voor stap doen waar je bang voor bent,0,,visible,Jongeren gaan stap voor stap oefenen met het aangaan van spannende situaties die ze normaal vermijden.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Angst, paniek, sociale angst, faalangst, gegeneraliseerde angst, CGT, jongeren, jeugd, exposure, exposure in vivo",,,,,,,,,,,0
744738,simple,,Afronding,0,,visible,Jongeren vatten samen waar ze aan gewerkt hebben en stellen een terugvalpreventieplan op.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Angst, paniek, sociale angst, faalangst, gegeneraliseerde angst, CGT, jongeren, jeugd",,,,,,,,,,,0
744739,simple,,Emotiedagboek,0,,visible,Jongeren onderzoeken hun emoties en leren hun emoties te begrijpen.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Zorgthema (Area of care) > Impulscontrole en emotieregulatie, Zorgthema (Area of care) > Stemming, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","emotie, emotieregulatie, dagboek, registratie, omgaan met emoties, grip op je emoties",,,,,,,,,,,0
744740,simple,,Mijn emoties & ik,0,,visible,Jongeren leren over emoties en emotieregulatie. Ook onderzoeken zij hun eigen emoties en (niet) helpende-strategieën.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Zorgthema (Area of care) > Impulscontrole en emotieregulatie, Zorgthema (Area of care) > Stemming, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","emoties, omgaan met emoties, emotieregulatie, emoties uiten, emoties delen, psycho-educatie, helpende strategieën, niet-helpende strategieën",,,,,,,,,,,0
744741,simple,,Het G-schema,0,,visible,"Jongeren leren beter te begrijpen waarom zij bepaalde dingen denken, voelen en doen. Ook oefenen ze met het formuleren van helpende gedachten.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","CGT, G-schema, gedachten, gevoelens, gedrag, helpende gedachten",,,,,,,,,,,0
744742,simple,,Omgaan met innerlijke ervaringen,0,,visible,Cliënten leren om ruimte te maken voor innerlijke ervaringen. Ze leren om minder te vechten tegen wat er in hen omgaat.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Generiek, Therapievorm (Form of therapy) > Acceptance and commitment therapie (ACT), Therapievorm (Form of therapy) > Mindfulness, Uitgever > Karify","ACT, welzijn, acceptatie, mindfulness, commitment, innerlijke ervaringen, Specialistische GGZ, Basis GGZ, POH GGZ, Herstelgerichte zorg & acceptatie",,,,,,,,,,,0
744743,simple,,Het observerende zelf,0,,visible,Cliënten leren naar zichzelf en de wereld te kijken vanuit het observerende zelf. Ze leren te observeren wat er zich op het moment afspeelt.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Generiek, Therapievorm (Form of therapy) > Acceptance and commitment therapie (ACT), Uitgever > Karify","ACT, welzijn, acceptatie, commitment, observeren, zonder oordeel, Specialistische GGZ, Basis GGZ, POH GGZ, herstelgerichte zorg, herstel, zelf",,,,,,,,,,,0
744744,simple,,Sociale angst,0,,visible,"Cliënten leren wat sociale angst is, hoe het in stand gehouden wordt en wat ze er aan kunnen doen.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Angst, sociale angst, verhoogd zelfbewustzijn, CGT, paniek, spanning, spannend, veiligheidsgedrag, vermijding, vermijdingsgedrag",,,,,,,,,,,0
744745,simple,,Sociale angst,0,,visible,Cliënten leren wat sociale angst is en wat het in stand houdt. Ze krijgen inzicht in situaties die voor henzelf spanning oproepen.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Angst, sociale angst, verhoogd zelfbewustzijn, CGT, paniek, spanning, spannend, veiligheidsgedrag, vermijding, vermijdingsgedrag",,,,,,,,,,,0
744746,simple,,Sociale angst,0,,visible,Cliënten spelen spannende sociale situaties na in een rollenspel en leren welke effecten zelfgerichte aandacht en veiligheidsgedrag hebben.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Angst, sociale angst, verhoogd zelfbewustzijn, CGT, paniek, spanning, spannend, veiligheidsgedrag, vermijding, vermijdingsgedrag",,,,,,,,,,,0
744747,simple,,Sociale angst,0,,visible,Cliënten geven een presentatie en beoordelen de eigen presentatie om te leren minder negatief naar zichelf te kijken.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Angst, sociale angst, verhoogd zelfbewustzijn, CGT, paniek, spanning, spannend, veiligheidsgedrag, vermijding, vermijdingsgedrag",,,,,,,,,,,0
744748,simple,,Sociale angst,0,,visible,Cliënten dagen angstige gedachten uit in een gedachtenexpiriment om te ervaren dat hetgeen wat zij vrezen niet gebeurt.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Angst, sociale angst, verhoogd zelfbewustzijn, CGT, paniek, spanning, spannend, veiligheidsgedrag, vermijding, vermijdingsgedrag",,,,,,,,,,,0
744749,simple,,Sociale angst,0,,visible,Cliënten halen negatieve herinneringen op en bewerkt deze door nieuwe informatie in de herinnering op te nemen. Hierdoor beïnvloeden deze herinneringen het heden minder.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Angst, sociale angst, verhoogd zelfbewustzijn, CGT, paniek, spanning, spannend, veiligheidsgedrag, vermijding, vermijdingsgedrag",,,,,,,,,,,0
744750,simple,,Sociale angst,0,,visible,Cliënten evalueren hoe het met de sociale angstklachten gaat en brengen in kaart waar ze nog aan willen werken. Zij stellen ook een terugvalpreventieplan op.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","Angst, sociale angst, verhoogd zelfbewustzijn, CGT, paniek, spanning, spannend, veiligheidsgedrag, vermijding, vermijdingsgedrag",,,,,,,,,,,0
744751,simple,,Slaapdagboek,0,,visible,Jongeren krijgen inzicht in hoeveel en hoe goed zij slapen. Ook kunnen ze monitoren welke tips voor beter slapen voor hen werken.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Zorgthema (Area of care) > Leefstijl, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","slapen, slaap, slaapproblemen, registratie, dagboek, slaap-waakritme, circadiaan ritme, slaapstoornis, insomnia, vast slaapritme",,,,,,,,,,,0
744752,simple,,Psycho-educatie PTSS,0,,visible,"Cliënten leren wat PTSS is, onderzoeken welke klachten zij herkennen en welke invloed dit heeft op problemen en (dreigend) delictgedrag.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Trauma, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Forensische zorg (FZ), Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Psycho-educatie (alleen toeschrijven als er geen andere therapievorm van toepassing is), Uitgever > Karify, Uitgever > KFZ, Uitgever > de Waag","PTSS, posttraumatische stress, stoornis, stress, trauma, delict, delictgedrag, dreigend, agressie, geweld, problemen, ingrijpende gebeurtenis",,,,,,,,,,,0
